datetime,channel_1,channel_2,channel_3,channel_4
10/21/21 19:27:48,42515,>Range,>Range,>Range
10/21/21 19:27:49,42442.8,>Range,>Range,>Range
10/21/21 19:27:50,42466.4,>Range,>Range,>Range
10/21/21 19:27:51,42539.8,>Range,>Range,>Range
10/21/21 19:27:52,42556.2,>Range,>Range,>Range
10/21/21 19:27:53,42579.3,>Range,>Range,>Range
10/21/21 19:27:54,42562.3,>Range,>Range,>Range
10/21/21 19:27:55,42402.4,>Range,>Range,>Range
10/21/21 19:27:56,42336.8,>Range,>Range,>Range
10/21/21 19:27:57,42336,>Range,>Range,>Range
10/21/21 19:27:58,42352.8,>Range,>Range,>Range
10/21/21 19:27:59,42366,>Range,>Range,>Range
10/21/21 19:28:00,42376.4,>Range,>Range,>Range
10/21/21 19:28:01,42420.7,>Range,>Range,>Range
10/21/21 19:28:02,42452.2,>Range,>Range,>Range
10/21/21 19:28:03,42573.3,>Range,>Range,>Range
10/21/21 19:28:04,42641.1,>Range,>Range,>Range
10/21/21 19:28:05,42699.8,>Range,>Range,>Range
10/21/21 19:28:06,42693.2,>Range,>Range,>Range
10/21/21 19:28:07,42553.2,>Range,>Range,>Range
10/21/21 19:28:08,42447.9,>Range,>Range,>Range
10/21/21 19:28:09,42470.6,>Range,>Range,>Range
10/21/21 19:28:10,42415.8,>Range,>Range,>Range
10/21/21 19:28:11,42317.3,>Range,>Range,>Range
10/21/21 19:28:12,42280.9,>Range,>Range,>Range
10/21/21 19:28:13,42383.1,>Range,>Range,>Range
10/21/21 19:28:14,42314.8,>Range,>Range,>Range
10/21/21 19:28:15,42258.9,>Range,>Range,>Range
10/21/21 19:28:16,42294.2,>Range,>Range,>Range
10/21/21 19:28:17,42211.7,>Range,>Range,>Range
10/21/21 19:28:18,42204.6,>Range,>Range,>Range
10/21/21 19:28:19,42281.7,>Range,>Range,>Range
10/21/21 19:28:20,42229.4,>Range,>Range,>Range
10/21/21 19:28:21,42196.9,>Range,>Range,>Range
10/21/21 19:28:22,42124.3,>Range,>Range,>Range
10/21/21 19:28:23,42131.7,>Range,>Range,>Range
10/21/21 19:28:24,42290.7,>Range,>Range,>Range
10/21/21 19:28:25,42389.1,>Range,>Range,>Range
10/21/21 19:28:26,42370.4,>Range,>Range,>Range
10/21/21 19:28:27,42333,>Range,>Range,>Range
10/21/21 19:28:28,42381.1,>Range,>Range,>Range
10/21/21 19:28:29,42403.7,>Range,>Range,>Range
10/21/21 19:28:30,42400.4,>Range,>Range,>Range
10/21/21 19:28:31,42250.3,>Range,>Range,>Range
10/21/21 19:28:32,42136,>Range,>Range,>Range
10/21/21 19:28:33,42112.3,>Range,>Range,>Range
10/21/21 19:28:34,42114.7,>Range,>Range,>Range
10/21/21 19:28:35,41986.8,>Range,>Range,>Range
10/21/21 19:28:36,42075.3,>Range,>Range,>Range
10/21/21 19:28:37,42167.9,>Range,>Range,>Range
10/21/21 19:28:38,42149.6,>Range,>Range,>Range
10/21/21 19:28:39,42149.4,>Range,>Range,>Range
10/21/21 19:28:40,42268.6,>Range,>Range,>Range
10/21/21 19:28:41,42445,>Range,>Range,>Range
10/21/21 19:28:42,42440.5,>Range,>Range,>Range
10/21/21 19:28:43,42328,>Range,>Range,>Range
10/21/21 19:28:44,42275.8,>Range,>Range,>Range
10/21/21 19:28:45,42334.3,>Range,>Range,>Range
10/21/21 19:28:46,42369.1,>Range,>Range,>Range
10/21/21 19:28:47,42305.4,>Range,>Range,>Range
10/21/21 19:28:48,42313.7,>Range,>Range,>Range
10/21/21 19:28:49,42462.9,>Range,>Range,>Range
10/21/21 19:28:50,42495,>Range,>Range,>Range
10/21/21 19:28:51,42522,>Range,>Range,>Range
10/21/21 19:28:52,42384.7,>Range,>Range,>Range
10/21/21 19:28:53,42251.3,>Range,>Range,>Range
10/21/21 19:28:54,42294.6,>Range,>Range,>Range
10/21/21 19:28:55,42374.5,>Range,>Range,>Range
10/21/21 19:28:56,42454.7,>Range,>Range,>Range
10/21/21 19:28:57,42435.2,>Range,>Range,>Range
10/21/21 19:28:58,42247.9,>Range,>Range,>Range
10/21/21 19:28:59,42151.2,>Range,>Range,>Range
10/21/21 19:29:00,42102.1,>Range,>Range,>Range
10/21/21 19:29:01,42070.6,>Range,>Range,>Range
10/21/21 19:29:02,42083.6,>Range,>Range,>Range
10/21/21 19:29:03,42013.6,>Range,>Range,>Range
10/21/21 19:29:04,42017.5,>Range,>Range,>Range
10/21/21 19:29:05,42078.2,>Range,>Range,>Range
10/21/21 19:29:06,42103.5,>Range,>Range,>Range
10/21/21 19:29:07,42022,>Range,>Range,>Range
10/21/21 19:29:08,41940.7,>Range,>Range,>Range
10/21/21 19:29:09,41900.7,>Range,>Range,>Range
10/21/21 19:29:10,41922.1,>Range,>Range,>Range
10/21/21 19:29:11,41894.3,>Range,>Range,>Range
10/21/21 19:29:12,41782.1,>Range,>Range,>Range
10/21/21 19:29:13,41724.5,>Range,>Range,>Range
10/21/21 19:29:14,41759.7,>Range,>Range,>Range
10/21/21 19:29:15,41753.5,>Range,>Range,>Range
10/21/21 19:29:16,41914.8,>Range,>Range,>Range
10/21/21 19:29:17,42097.6,>Range,>Range,>Range
10/21/21 19:29:18,42192.8,>Range,>Range,>Range
10/21/21 19:29:19,42124,>Range,>Range,>Range
10/21/21 19:29:20,42073.1,>Range,>Range,>Range
10/21/21 19:29:21,42101.7,>Range,>Range,>Range
10/21/21 19:29:22,42264.6,>Range,>Range,>Range
10/21/21 19:29:23,42379.2,>Range,>Range,>Range
10/21/21 19:29:24,42456.1,>Range,>Range,>Range
10/21/21 19:29:25,42433.6,>Range,>Range,>Range
10/21/21 19:29:26,42376.8,>Range,>Range,>Range
10/21/21 19:29:27,42403.4,>Range,>Range,>Range
10/21/21 19:29:28,42460.8,>Range,>Range,>Range
10/21/21 19:29:29,42398.4,>Range,>Range,>Range
10/21/21 19:29:30,42292.3,>Range,>Range,>Range
10/21/21 19:29:31,42156.8,>Range,>Range,>Range
10/21/21 19:29:32,42156.3,>Range,>Range,>Range
10/21/21 19:29:33,42132,>Range,>Range,>Range
10/21/21 19:29:34,42131.3,>Range,>Range,>Range
10/21/21 19:29:35,42126.7,>Range,>Range,>Range
10/21/21 19:29:36,42219.2,>Range,>Range,>Range
10/21/21 19:29:37,42325.6,>Range,>Range,>Range
10/21/21 19:29:38,42314,>Range,>Range,>Range
10/21/21 19:29:39,42235.9,>Range,>Range,>Range
10/21/21 19:29:40,42323.4,>Range,>Range,>Range
10/21/21 19:29:41,42312.1,>Range,>Range,>Range
10/21/21 19:29:42,42194.3,>Range,>Range,>Range
10/21/21 19:29:43,42195.1,>Range,>Range,>Range
10/21/21 19:29:44,42208.1,>Range,>Range,>Range
10/21/21 19:29:45,42134.4,>Range,>Range,>Range
10/21/21 19:29:46,42093.8,>Range,>Range,>Range
10/21/21 19:29:47,42063,>Range,>Range,>Range
10/21/21 19:29:48,41994.7,>Range,>Range,>Range
10/21/21 19:29:49,41949.6,>Range,>Range,>Range
10/21/21 19:29:50,42008.4,>Range,>Range,>Range
10/21/21 19:29:51,42181.2,>Range,>Range,>Range
10/21/21 19:29:52,42296.4,>Range,>Range,>Range
10/21/21 19:29:53,42212.3,>Range,>Range,>Range
10/21/21 19:29:54,42105.2,>Range,>Range,>Range
10/21/21 19:29:55,42023.5,>Range,>Range,>Range
10/21/21 19:29:56,42029.1,>Range,>Range,>Range
10/21/21 19:29:57,42058,>Range,>Range,>Range
10/21/21 19:29:58,42102,>Range,>Range,>Range
10/21/21 19:29:59,42210.8,>Range,>Range,>Range
10/21/21 19:30:00,42311.1,>Range,>Range,>Range
10/21/21 19:30:01,42425.3,>Range,>Range,>Range
10/21/21 19:30:02,42525.2,>Range,>Range,>Range
10/21/21 19:30:03,42434.4,>Range,>Range,>Range
10/21/21 19:30:04,42400.6,>Range,>Range,>Range
10/21/21 19:30:05,42395,>Range,>Range,>Range
10/21/21 19:30:06,42319.2,>Range,>Range,>Range
10/21/21 19:30:07,42233.7,>Range,>Range,>Range
10/21/21 19:30:08,42215.6,>Range,>Range,>Range
10/21/21 19:30:09,42085.7,>Range,>Range,>Range
10/21/21 19:30:10,42048.5,>Range,>Range,>Range
10/21/21 19:30:11,42127.3,>Range,>Range,>Range
10/21/21 19:30:12,42172.3,>Range,>Range,>Range
10/21/21 19:30:13,42210.9,>Range,>Range,>Range
10/21/21 19:30:14,42268.7,>Range,>Range,>Range
10/21/21 19:30:15,42229.7,>Range,>Range,>Range
10/21/21 19:30:16,42147.6,>Range,>Range,>Range
10/21/21 19:30:17,42115.4,>Range,>Range,>Range
10/21/21 19:30:18,42152.3,>Range,>Range,>Range
10/21/21 19:30:19,42225.9,>Range,>Range,>Range
10/21/21 19:30:20,42305.5,>Range,>Range,>Range
10/21/21 19:30:21,42295.2,>Range,>Range,>Range
10/21/21 19:30:22,42249.4,>Range,>Range,>Range
10/21/21 19:30:23,42156.5,>Range,>Range,>Range
10/21/21 19:30:24,42066,>Range,>Range,>Range
10/21/21 19:30:25,42101.8,>Range,>Range,>Range
10/21/21 19:30:26,42185.3,>Range,>Range,>Range
10/21/21 19:30:27,42334.1,>Range,>Range,>Range
10/21/21 19:30:28,42442.3,>Range,>Range,>Range
10/21/21 19:30:29,42465.8,>Range,>Range,>Range
10/21/21 19:30:30,42367.9,>Range,>Range,>Range
10/21/21 19:30:31,42264.2,>Range,>Range,>Range
10/21/21 19:30:32,42169.8,>Range,>Range,>Range
10/21/21 19:30:33,42056.4,>Range,>Range,>Range
10/21/21 19:30:34,42050.2,>Range,>Range,>Range
10/21/21 19:30:35,42108.6,>Range,>Range,>Range
10/21/21 19:30:36,42032.6,>Range,>Range,>Range
10/21/21 19:30:37,41961.8,>Range,>Range,>Range
10/21/21 19:30:38,41969.8,>Range,>Range,>Range
10/21/21 19:30:39,42069.1,>Range,>Range,>Range
10/21/21 19:30:40,42035.9,>Range,>Range,>Range
10/21/21 19:30:41,42016.4,>Range,>Range,>Range
10/21/21 19:30:42,42022.4,>Range,>Range,>Range
10/21/21 19:30:43,42040.5,>Range,>Range,>Range
10/21/21 19:30:44,41987.4,>Range,>Range,>Range
10/21/21 19:30:45,41939.1,>Range,>Range,>Range
10/21/21 19:30:46,42035,>Range,>Range,>Range
10/21/21 19:30:47,42097.4,>Range,>Range,>Range
10/21/21 19:30:48,42050.9,>Range,>Range,>Range
10/21/21 19:30:49,42002.8,>Range,>Range,>Range
10/21/21 19:30:50,42033.4,>Range,>Range,>Range
10/21/21 19:30:51,42080.5,>Range,>Range,>Range
10/21/21 19:30:52,42196,>Range,>Range,>Range
10/21/21 19:30:53,42275.7,>Range,>Range,>Range
10/21/21 19:30:54,42226.8,>Range,>Range,>Range
10/21/21 19:30:55,42166,>Range,>Range,>Range
10/21/21 19:30:56,42093.5,>Range,>Range,>Range
10/21/21 19:30:57,42076.6,>Range,>Range,>Range
10/21/21 19:30:58,42021.9,>Range,>Range,>Range
10/21/21 19:30:59,42003.8,>Range,>Range,>Range
10/21/21 19:31:00,41926.9,>Range,>Range,>Range
10/21/21 19:31:01,41976.2,>Range,>Range,>Range
10/21/21 19:31:02,41958,>Range,>Range,>Range
10/21/21 19:31:03,41975.1,>Range,>Range,>Range
10/21/21 19:31:04,41990.1,>Range,>Range,>Range
10/21/21 19:31:05,42000.8,>Range,>Range,>Range
10/21/21 19:31:06,42018.6,>Range,>Range,>Range
10/21/21 19:31:07,42079.7,>Range,>Range,>Range
10/21/21 19:31:08,42104,>Range,>Range,>Range
10/21/21 19:31:09,42177.3,>Range,>Range,>Range
10/21/21 19:31:10,42245.1,>Range,>Range,>Range
10/21/21 19:31:11,42276.9,>Range,>Range,>Range
10/21/21 19:31:12,42338.8,>Range,>Range,>Range
10/21/21 19:31:13,42454.4,>Range,>Range,>Range
10/21/21 19:31:14,42535.3,>Range,>Range,>Range
10/21/21 19:31:15,42493,>Range,>Range,>Range
10/21/21 19:31:16,42414.6,>Range,>Range,>Range
10/21/21 19:31:17,42148,>Range,>Range,>Range
10/21/21 19:31:18,41994.5,>Range,>Range,>Range
10/21/21 19:31:19,42020.9,>Range,>Range,>Range
10/21/21 19:31:20,42040.8,>Range,>Range,>Range
10/21/21 19:31:21,41850.3,>Range,>Range,>Range
10/21/21 19:31:22,41647.7,>Range,>Range,>Range
10/21/21 19:31:23,41694.4,>Range,>Range,>Range
10/21/21 19:31:24,41766.3,>Range,>Range,>Range
10/21/21 19:31:25,41710.2,>Range,>Range,>Range
10/21/21 19:31:26,41833.2,>Range,>Range,>Range
10/21/21 19:31:27,42064.9,>Range,>Range,>Range
10/21/21 19:31:28,42161.9,>Range,>Range,>Range
10/21/21 19:31:29,42084.5,>Range,>Range,>Range
10/21/21 19:31:30,42041.7,>Range,>Range,>Range
10/21/21 19:31:31,41970.4,>Range,>Range,>Range
10/21/21 19:31:32,41838.7,>Range,>Range,>Range
10/21/21 19:31:33,41814.6,>Range,>Range,>Range
10/21/21 19:31:34,42004,>Range,>Range,>Range
10/21/21 19:31:35,42153.1,>Range,>Range,>Range
10/21/21 19:31:36,42155.9,>Range,>Range,>Range
10/21/21 19:31:37,42172.7,>Range,>Range,>Range
10/21/21 19:31:38,42195.8,>Range,>Range,>Range
10/21/21 19:31:39,42094.9,>Range,>Range,>Range
10/21/21 19:31:40,41962.4,>Range,>Range,>Range
10/21/21 19:31:41,41886.3,>Range,>Range,>Range
10/21/21 19:31:42,42021.3,>Range,>Range,>Range
10/21/21 19:31:43,42216.1,>Range,>Range,>Range
10/21/21 19:31:44,42456.8,>Range,>Range,>Range
10/21/21 19:31:45,42600.9,>Range,>Range,>Range
10/21/21 19:31:46,42581.2,>Range,>Range,>Range
10/21/21 19:31:47,42420.4,>Range,>Range,>Range
10/21/21 19:31:48,42340,>Range,>Range,>Range
10/21/21 19:31:49,42325.8,>Range,>Range,>Range
10/21/21 19:31:50,42274.1,>Range,>Range,>Range
10/21/21 19:31:51,42344.5,>Range,>Range,>Range
10/21/21 19:31:52,42228.8,>Range,>Range,>Range
10/21/21 19:31:53,42070.2,>Range,>Range,>Range
10/21/21 19:31:54,42031.1,>Range,>Range,>Range
10/21/21 19:31:55,42022.5,>Range,>Range,>Range
10/21/21 19:31:56,41929.9,>Range,>Range,>Range
10/21/21 19:31:57,41929.5,>Range,>Range,>Range
10/21/21 19:31:58,42024.4,>Range,>Range,>Range
10/21/21 19:31:59,41947.3,>Range,>Range,>Range
10/21/21 19:32:00,41784.6,>Range,>Range,>Range
10/21/21 19:32:01,41744,>Range,>Range,>Range
10/21/21 19:32:02,41780,>Range,>Range,>Range
10/21/21 19:32:03,41901.4,>Range,>Range,>Range
10/21/21 19:32:04,42024.8,>Range,>Range,>Range
10/21/21 19:32:05,42068.2,>Range,>Range,>Range
10/21/21 19:32:06,42094.6,>Range,>Range,>Range
10/21/21 19:32:07,42116.1,>Range,>Range,>Range
10/21/21 19:32:08,42138.4,>Range,>Range,>Range
10/21/21 19:32:09,42112.8,>Range,>Range,>Range
10/21/21 19:32:10,42144.6,>Range,>Range,>Range
10/21/21 19:32:11,42084.6,>Range,>Range,>Range
10/21/21 19:32:12,41996.3,>Range,>Range,>Range
10/21/21 19:32:13,41925,>Range,>Range,>Range
10/21/21 19:32:14,41831,>Range,>Range,>Range
10/21/21 19:32:15,41862.5,>Range,>Range,>Range
10/21/21 19:32:16,41865,>Range,>Range,>Range
10/21/21 19:32:17,41905.7,>Range,>Range,>Range
10/21/21 19:32:18,41801.3,>Range,>Range,>Range
10/21/21 19:32:19,41702.2,>Range,>Range,>Range
10/21/21 19:32:20,41727.9,>Range,>Range,>Range
10/21/21 19:32:21,41839.7,>Range,>Range,>Range
10/21/21 19:32:22,41991,>Range,>Range,>Range
10/21/21 19:32:23,42081.7,>Range,>Range,>Range
10/21/21 19:32:24,42099.5,>Range,>Range,>Range
10/21/21 19:32:25,42130.3,>Range,>Range,>Range
10/21/21 19:32:26,42001.9,>Range,>Range,>Range
10/21/21 19:32:27,41835.2,>Range,>Range,>Range
10/21/21 19:32:28,41743.8,>Range,>Range,>Range
10/21/21 19:32:29,41934.3,>Range,>Range,>Range
10/21/21 19:32:30,42124.4,>Range,>Range,>Range
10/21/21 19:32:31,42167.9,>Range,>Range,>Range
10/21/21 19:32:32,42046.8,>Range,>Range,>Range
10/21/21 19:32:33,41947.6,>Range,>Range,>Range
10/21/21 19:32:34,41877.3,>Range,>Range,>Range
10/21/21 19:32:35,41869,>Range,>Range,>Range
10/21/21 19:32:36,41941.5,>Range,>Range,>Range
10/21/21 19:32:37,42008.1,>Range,>Range,>Range
10/21/21 19:32:38,42086.4,>Range,>Range,>Range
10/21/21 19:32:39,42126.3,>Range,>Range,>Range
10/21/21 19:32:40,42168.4,>Range,>Range,>Range
10/21/21 19:32:41,42146.8,>Range,>Range,>Range
10/21/21 19:32:42,42060.1,>Range,>Range,>Range
10/21/21 19:32:43,42048.2,>Range,>Range,>Range
10/21/21 19:32:44,41984.7,>Range,>Range,>Range
10/21/21 19:32:45,42045.7,>Range,>Range,>Range
10/21/21 19:32:46,42217.6,>Range,>Range,>Range
10/21/21 19:32:47,42417.4,>Range,>Range,>Range
10/21/21 19:32:48,42468.2,>Range,>Range,>Range
10/21/21 19:32:49,42438.4,>Range,>Range,>Range
10/21/21 19:32:50,42397.9,>Range,>Range,>Range
10/21/21 19:32:51,42391.1,>Range,>Range,>Range
10/21/21 19:32:52,42342.2,>Range,>Range,>Range
10/21/21 19:32:53,42288.4,>Range,>Range,>Range
10/21/21 19:32:54,42142.2,>Range,>Range,>Range
10/21/21 19:32:55,41914.7,>Range,>Range,>Range
10/21/21 19:32:56,41831.1,>Range,>Range,>Range
10/21/21 19:32:57,41912.5,>Range,>Range,>Range
10/21/21 19:32:58,41985.1,>Range,>Range,>Range
10/21/21 19:32:59,42038.4,>Range,>Range,>Range
10/21/21 19:33:00,42010.3,>Range,>Range,>Range
10/21/21 19:33:01,41916.2,>Range,>Range,>Range
10/21/21 19:33:02,41854,>Range,>Range,>Range
10/21/21 19:33:03,41806,>Range,>Range,>Range
10/21/21 19:33:04,41795.8,>Range,>Range,>Range
10/21/21 19:33:05,41839.3,>Range,>Range,>Range
10/21/21 19:33:06,41887.6,>Range,>Range,>Range
10/21/21 19:33:07,42018.9,>Range,>Range,>Range
10/21/21 19:33:08,42007.2,>Range,>Range,>Range
10/21/21 19:33:09,42064.4,>Range,>Range,>Range
10/21/21 19:33:10,42141.4,>Range,>Range,>Range
10/21/21 19:33:11,42186.1,>Range,>Range,>Range
10/21/21 19:33:12,42256.3,>Range,>Range,>Range
10/21/21 19:33:13,42298.4,>Range,>Range,>Range
10/21/21 19:33:14,42269.2,>Range,>Range,>Range
10/21/21 19:33:15,42169.5,>Range,>Range,>Range
10/21/21 19:33:16,41975.6,>Range,>Range,>Range
10/21/21 19:33:17,42040.9,>Range,>Range,>Range
10/21/21 19:33:18,42169.9,>Range,>Range,>Range
10/21/21 19:33:19,42160.9,>Range,>Range,>Range
10/21/21 19:33:20,42031.2,>Range,>Range,>Range
10/21/21 19:33:21,41956,>Range,>Range,>Range
10/21/21 19:33:22,41983,>Range,>Range,>Range
10/21/21 19:33:23,41982.1,>Range,>Range,>Range
10/21/21 19:33:24,41948.1,>Range,>Range,>Range
10/21/21 19:33:25,41986,>Range,>Range,>Range
10/21/21 19:33:26,42049.6,>Range,>Range,>Range
10/21/21 19:33:27,42122.4,>Range,>Range,>Range
10/21/21 19:33:28,42124.3,>Range,>Range,>Range
10/21/21 19:33:29,42101.1,>Range,>Range,>Range
10/21/21 19:33:30,42116.1,>Range,>Range,>Range
10/21/21 19:33:31,42085.4,>Range,>Range,>Range
10/21/21 19:33:32,42104.4,>Range,>Range,>Range
10/21/21 19:33:33,42112.3,>Range,>Range,>Range
10/21/21 19:33:34,42115.4,>Range,>Range,>Range
10/21/21 19:33:35,41978.6,>Range,>Range,>Range
10/21/21 19:33:36,41890.1,>Range,>Range,>Range
10/21/21 19:33:37,41849.5,>Range,>Range,>Range
10/21/21 19:33:38,41828.8,>Range,>Range,>Range
10/21/21 19:33:39,41831,>Range,>Range,>Range
10/21/21 19:33:40,41855.5,>Range,>Range,>Range
10/21/21 19:33:41,41862.7,>Range,>Range,>Range
10/21/21 19:33:42,41867.2,>Range,>Range,>Range
10/21/21 19:33:43,41836.2,>Range,>Range,>Range
10/21/21 19:33:44,41899.7,>Range,>Range,>Range
10/21/21 19:33:45,41862.4,>Range,>Range,>Range
10/21/21 19:33:46,41817.6,>Range,>Range,>Range
10/21/21 19:33:47,41772.8,>Range,>Range,>Range
10/21/21 19:33:48,41781.8,>Range,>Range,>Range
10/21/21 19:33:49,41873.5,>Range,>Range,>Range
10/21/21 19:33:50,41951.8,>Range,>Range,>Range
10/21/21 19:33:51,41976.6,>Range,>Range,>Range
10/21/21 19:33:52,41911.8,>Range,>Range,>Range
10/21/21 19:33:53,41907,>Range,>Range,>Range
10/21/21 19:33:54,41898.3,>Range,>Range,>Range
10/21/21 19:33:55,41844.6,>Range,>Range,>Range
10/21/21 19:33:56,41871.7,>Range,>Range,>Range
10/21/21 19:33:57,41936,>Range,>Range,>Range
10/21/21 19:33:58,42070.6,>Range,>Range,>Range
10/21/21 19:33:59,42158,>Range,>Range,>Range
10/21/21 19:34:00,42209.6,>Range,>Range,>Range
10/21/21 19:34:01,42186.9,>Range,>Range,>Range
10/21/21 19:34:02,42140,>Range,>Range,>Range
10/21/21 19:34:03,42180.5,>Range,>Range,>Range
10/21/21 19:34:04,42125.5,>Range,>Range,>Range
10/21/21 19:34:05,42074.4,>Range,>Range,>Range
10/21/21 19:34:06,42140.5,>Range,>Range,>Range
10/21/21 19:34:07,42327.1,>Range,>Range,>Range
10/21/21 19:34:08,42380.3,>Range,>Range,>Range
10/21/21 19:34:09,42289.5,>Range,>Range,>Range
10/21/21 19:34:10,42059.3,>Range,>Range,>Range
10/21/21 19:34:11,41914.2,>Range,>Range,>Range
10/21/21 19:34:12,41951.3,>Range,>Range,>Range
10/21/21 19:34:13,42003.5,>Range,>Range,>Range
10/21/21 19:34:14,42018.4,>Range,>Range,>Range
10/21/21 19:34:15,41943.4,>Range,>Range,>Range
10/21/21 19:34:16,41914.8,>Range,>Range,>Range
10/21/21 19:34:17,42022.7,>Range,>Range,>Range
10/21/21 19:34:18,41997.2,>Range,>Range,>Range
